,Contract_Type,Tap_Class,Year,Month,Day,Taps_Count
6655,Sydney Metro Bus Contract 9,Adult,2019,5,1,4326318
6656,Sydney Metro Bus Contract 9,Adult,2019,6,1,3864717
6657,Sydney Metro Bus Contract 9,Adult,2019,7,1,4166386
6658,Sydney Metro Bus Contract 9,Adult,2019,8,1,4133906
6659,Sydney Metro Bus Contract 9,Adult,2019,9,1,4086108
6660,Sydney Metro Bus Contract 9,Adult,2019,10,1,4106302
6661,Sydney Metro Bus Contract 9,Adult,2019,11,1,3895240
6662,Sydney Metro Bus Contract 9,Adult,2019,12,1,3355591
6663,Sydney Metro Bus Contract 9,Adult,2020,1,1,3184074
6664,Sydney Metro Bus Contract 9,Adult,2020,2,1,3093501
6665,Sydney Metro Bus Contract 9,Adult,2020,3,1,2210555
6666,Sydney Metro Bus Contract 9,Adult,2020,4,1,641267
6667,Sydney Metro Bus Contract 9,Adult,2020,5,1,902275
6668,Sydney Metro Bus Contract 9,Adult,2020,6,1,1145046
6669,Sydney Metro Bus Contract 9,Adult,2020,7,1,1297532
6670,Sydney Metro Bus Contract 9,Adult,2020,8,1,1226714
6671,Sydney Metro Bus Contract 9,Adult,2020,9,1,1265147
6672,Sydney Metro Bus Contract 9,Adult,2020,10,1,1297803
6673,Sydney Metro Bus Contract 9,Adult,2020,11,1,1336848
6674,Sydney Metro Bus Contract 9,Adult,2020,12,1,1263990
6675,Sydney Metro Bus Contract 9,Adult,2021,1,1,1161005
6676,Sydney Metro Bus Contract 9,Adult,2021,2,1,1214372
6677,Sydney Metro Bus Contract 9,Adult,2021,3,1,1345300
6678,Sydney Metro Bus Contract 9,Adult,2021,4,1,1270683
6679,Sydney Metro Bus Contract 9,Adult,2021,5,1,1296976
6680,Sydney Metro Bus Contract 9,Adult,2021,6,1,1043552
6681,Sydney Metro Bus Contract 9,Adult,2021,7,1,435914
6682,Sydney Metro Bus Contract 9,Adult,2021,8,1,420859
6683,Sydney Metro Bus Contract 9,Adult,2021,9,1,439055
6684,Sydney Metro Bus Contract 9,Adult,2021,10,1,682342
6685,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2016,8,1,21263
6686,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2016,9,1,16869
6687,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2016,10,1,19287
6688,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2016,11,1,20575
6689,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2016,12,1,22417
6690,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2017,1,1,22633
6691,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2017,2,1,18347
6692,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2017,3,1,18308
6693,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2017,4,1,15255
6694,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2017,5,1,14840
6695,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2017,6,1,12956
6696,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2017,7,1,14164
6697,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2017,8,1,13514
6698,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2017,9,1,13286
6699,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2017,10,1,14980
6700,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2017,11,1,14275
6701,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2017,12,1,17703
6702,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2018,1,1,14011
6703,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2018,2,1,11892
6704,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2018,3,1,16219
6705,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2018,4,1,14768
6706,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2018,5,1,13215
6707,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2018,6,1,11661
6708,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2018,7,1,11916
6709,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2018,8,1,10536
6710,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2018,9,1,9746
6711,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2018,10,1,8318
6712,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2018,11,1,10276
6713,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2018,12,1,8100
6714,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2019,1,1,7149
6715,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2019,2,1,4543
6716,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2019,3,1,4782
6717,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2019,4,1,1702
6718,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2019,5,1,5
6719,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2019,6,1,9
6720,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2019,7,1,11
6721,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2019,8,1,20
6722,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2019,9,1,18
6723,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2019,10,1,13
6724,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2019,11,1,10
6725,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2019,12,1,25
6726,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2020,1,1,13
6727,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2020,2,1,14
6728,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2020,3,1,27
6729,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2020,4,1,20
6730,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2020,5,1,26
6731,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2020,6,1,11
6732,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2020,7,1,18
6733,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2020,8,1,16
6734,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2020,9,1,10
6735,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2020,10,1,20
6736,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2020,11,1,11
6737,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2020,12,1,19
6738,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2021,1,1,14
6739,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2021,2,1,12
6740,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2021,3,1,7
6741,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2021,4,1,10
6742,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2021,5,1,4
6743,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2021,6,1,8
6744,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2021,7,1,6
6745,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2021,8,1,10
6746,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2021,9,1,2
6747,Sydney Metro Bus Contract 9,Adult Single Bus Trip 1,2021,10,1,22
6748,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2016,8,1,15272
6749,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2016,9,1,11441
6750,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2016,10,1,13870
6751,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2016,11,1,15224
6752,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2016,12,1,17859
6753,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2017,1,1,18332
6754,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2017,2,1,13773
6755,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2017,3,1,13631
6756,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2017,4,1,12053
6757,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2017,5,1,10557
6758,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2017,6,1,9291
6759,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2017,7,1,10325
6760,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2017,8,1,9666
6761,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2017,9,1,9450
6762,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2017,10,1,11142
6763,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2017,11,1,10705
6764,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2017,12,1,13129
6765,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2018,1,1,9749
6766,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2018,2,1,8192
6767,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2018,3,1,10756
6768,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2018,4,1,9536
6769,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2018,5,1,7877
6770,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2018,6,1,6822
6771,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2018,7,1,7684
6772,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2018,8,1,6820
6773,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2018,9,1,6102
6774,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2018,10,1,4781
6775,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2018,11,1,6378
6776,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2018,12,1,5346
6777,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2019,1,1,4656
6778,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2019,2,1,2689
6779,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2019,3,1,2577
6780,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2019,4,1,841
6781,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2019,5,1,5
6782,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2019,6,1,3
6783,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2019,8,1,7
6784,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2019,9,1,8
6785,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2019,10,1,5
6786,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2019,11,1,2
6787,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2019,12,1,4
6788,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2020,1,1,5
6789,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2020,2,1,3
6790,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2020,3,1,5
6791,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2020,4,1,14
6792,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2020,5,1,7
6793,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2020,6,1,8
6794,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2020,7,1,5
6795,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2020,8,1,1
6796,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2020,9,1,1
6797,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2020,10,1,4
6798,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2020,11,1,3
6799,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2020,12,1,3
6800,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2021,1,1,1
6801,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2021,3,1,3
6802,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2021,5,1,1
6803,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2021,6,1,4
6804,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2021,7,1,1
6805,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2021,8,1,3
6806,Sydney Metro Bus Contract 9,Adult Single Bus Trip 2,2021,9,1,1
6807,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2016,8,1,1757
6808,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2016,9,1,1388
6809,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2016,10,1,1417
6810,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2016,11,1,1672
6811,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2016,12,1,2015
6812,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2017,1,1,1851
6813,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2017,2,1,1489
6814,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2017,3,1,1358
6815,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2017,4,1,1111
6816,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2017,5,1,1121
6817,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2017,6,1,914
6818,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2017,7,1,1007
6819,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2017,8,1,1000
6820,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2017,9,1,1006
6821,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2017,10,1,1025
6822,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2017,11,1,1043
6823,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2017,12,1,1270
6824,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2018,1,1,952
6825,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2018,2,1,803
6826,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2018,3,1,1032
6827,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2018,4,1,916
6828,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2018,5,1,755
6829,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2018,6,1,701
6830,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2018,7,1,595
6831,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2018,8,1,550
6832,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2018,9,1,477
6833,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2018,10,1,429
6834,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2018,11,1,641
6835,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2018,12,1,395
6836,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2019,1,1,328
6837,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2019,2,1,162
6838,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2019,3,1,125
6839,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2019,4,1,49
6840,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2019,6,1,1
6841,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2019,7,1,2
6842,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2019,8,1,9
6843,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2019,9,1,1
6844,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2019,12,1,2
6845,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2020,3,1,1
6846,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2020,4,1,2
6847,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2020,5,1,1
6848,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2020,6,1,2
6849,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2020,8,1,2
6850,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2020,11,1,1
6851,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2020,12,1,1
6852,Sydney Metro Bus Contract 9,Adult Single Bus Trip 3,2021,4,1,1
6853,Sydney Metro Bus Contract 9,Child/Youth,2016,7,1,208559
6854,Sydney Metro Bus Contract 9,Child/Youth,2016,8,1,162861
6855,Sydney Metro Bus Contract 9,Child/Youth,2016,9,1,193811
6856,Sydney Metro Bus Contract 9,Child/Youth,2016,10,1,208250
6857,Sydney Metro Bus Contract 9,Child/Youth,2016,11,1,179124
6858,Sydney Metro Bus Contract 9,Child/Youth,2016,12,1,254422
6859,Sydney Metro Bus Contract 9,Child/Youth,2017,1,1,303071
6860,Sydney Metro Bus Contract 9,Child/Youth,2017,2,1,186973
6861,Sydney Metro Bus Contract 9,Child/Youth,2017,3,1,190071
6862,Sydney Metro Bus Contract 9,Child/Youth,2017,4,1,220170
6863,Sydney Metro Bus Contract 9,Child/Youth,2017,5,1,152934
6864,Sydney Metro Bus Contract 9,Child/Youth,2017,6,1,153495
6865,Sydney Metro Bus Contract 9,Child/Youth,2017,7,1,228580
6866,Sydney Metro Bus Contract 9,Child/Youth,2017,8,1,162546
6867,Sydney Metro Bus Contract 9,Child/Youth,2017,9,1,199559
6868,Sydney Metro Bus Contract 9,Child/Youth,2017,10,1,196335
6869,Sydney Metro Bus Contract 9,Child/Youth,2017,11,1,167175
6870,Sydney Metro Bus Contract 9,Child/Youth,2017,12,1,251592
6871,Sydney Metro Bus Contract 9,Child/Youth,2018,1,1,297023
6872,Sydney Metro Bus Contract 9,Child/Youth,2018,2,1,195538
6873,Sydney Metro Bus Contract 9,Child/Youth,2018,3,1,206710
6874,Sydney Metro Bus Contract 9,Child/Youth,2018,4,1,237543
6875,Sydney Metro Bus Contract 9,Child/Youth,2018,5,1,149065
6876,Sydney Metro Bus Contract 9,Child/Youth,2018,6,1,143711
6877,Sydney Metro Bus Contract 9,Child/Youth,2018,7,1,208301
6878,Sydney Metro Bus Contract 9,Child/Youth,2018,8,1,146789
6879,Sydney Metro Bus Contract 9,Child/Youth,2018,9,1,149866
6880,Sydney Metro Bus Contract 9,Child/Youth,2018,10,1,196084
6881,Sydney Metro Bus Contract 9,Child/Youth,2018,11,1,162071
6882,Sydney Metro Bus Contract 9,Child/Youth,2018,12,1,225064
6883,Sydney Metro Bus Contract 9,Child/Youth,2019,1,1,289468
6884,Sydney Metro Bus Contract 9,Child/Youth,2019,2,1,192773
6885,Sydney Metro Bus Contract 9,Child/Youth,2019,3,1,184782
6886,Sydney Metro Bus Contract 9,Child/Youth,2019,4,1,218410
6887,Sydney Metro Bus Contract 9,Child/Youth,2019,5,1,146716
6888,Sydney Metro Bus Contract 9,Child/Youth,2019,6,1,155554
6889,Sydney Metro Bus Contract 9,Child/Youth,2019,7,1,227657
6890,Sydney Metro Bus Contract 9,Child/Youth,2019,8,1,158450
6891,Sydney Metro Bus Contract 9,Child/Youth,2019,9,1,159026
6892,Sydney Metro Bus Contract 9,Child/Youth,2019,10,1,209876
6893,Sydney Metro Bus Contract 9,Child/Youth,2019,11,1,166705
6894,Sydney Metro Bus Contract 9,Child/Youth,2019,12,1,221987
6895,Sydney Metro Bus Contract 9,Child/Youth,2020,1,1,257994
6896,Sydney Metro Bus Contract 9,Child/Youth,2020,2,1,161749
6897,Sydney Metro Bus Contract 9,Child/Youth,2020,3,1,95002
6898,Sydney Metro Bus Contract 9,Child/Youth,2020,4,1,19131
6899,Sydney Metro Bus Contract 9,Child/Youth,2020,5,1,35739
6900,Sydney Metro Bus Contract 9,Child/Youth,2020,6,1,54342
6901,Sydney Metro Bus Contract 9,Child/Youth,2020,7,1,97829
6902,Sydney Metro Bus Contract 9,Child/Youth,2020,8,1,61980
6903,Sydney Metro Bus Contract 9,Child/Youth,2020,9,1,76033
6904,Sydney Metro Bus Contract 9,Child/Youth,2020,10,1,97851
6905,Sydney Metro Bus Contract 9,Child/Youth,2020,11,1,77894
6906,Sydney Metro Bus Contract 9,Child/Youth,2020,12,1,104842
6907,Sydney Metro Bus Contract 9,Child/Youth,2021,1,1,126350
6908,Sydney Metro Bus Contract 9,Child/Youth,2021,2,1,70501
6909,Sydney Metro Bus Contract 9,Child/Youth,2021,3,1,66333
6910,Sydney Metro Bus Contract 9,Child/Youth,2021,4,1,106963
6911,Sydney Metro Bus Contract 9,Child/Youth,2021,5,1,65343
6912,Sydney Metro Bus Contract 9,Child/Youth,2021,6,1,47933
6913,Sydney Metro Bus Contract 9,Child/Youth,2021,7,1,13762
6914,Sydney Metro Bus Contract 9,Child/Youth,2021,8,1,11938
6915,Sydney Metro Bus Contract 9,Child/Youth,2021,9,1,18234
6916,Sydney Metro Bus Contract 9,Child/Youth,2021,10,1,39180
6917,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2016,8,1,4605
6918,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2016,9,1,3156
6919,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2016,10,1,3541
6920,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2016,11,1,2872
6921,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2016,12,1,3915
6922,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2017,1,1,4406
6923,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2017,2,1,2119
6924,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2017,3,1,2109
6925,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2017,4,1,2803
6926,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2017,5,1,1747
6927,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2017,6,1,1729
6928,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2017,7,1,2629
6929,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2017,8,1,1497
6930,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2017,9,1,1903
6931,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2017,10,1,1947
6932,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2017,11,1,1399
6933,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2017,12,1,2427
6934,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2018,1,1,2099
6935,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2018,2,1,996
6936,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2018,3,1,1381
6937,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2018,4,1,2089
6938,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2018,5,1,1167
6939,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2018,6,1,1192
6940,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2018,7,1,1699
6941,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2018,8,1,984
6942,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2018,9,1,982
6943,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2018,10,1,1033
6944,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2018,11,1,953
6945,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2018,12,1,1008
6946,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2019,1,1,1033
6947,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2019,2,1,342
6948,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2019,3,1,390
6949,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2019,4,1,150
6950,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2019,6,1,2
6951,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2019,11,1,14
6952,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2019,12,1,1
6953,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2020,2,1,8
6954,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2020,3,1,1
6955,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2020,6,1,1
6956,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2021,1,1,7
6957,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2021,2,1,1
6958,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 1,2021,6,1,1
6959,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 2,2016,8,1,2234
6960,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 2,2016,9,1,1616
6961,Sydney Metro Bus Contract 9,Child/Youth Single Bus Trip 2,2016,10,1,1673
